,Al,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,PhaseType,TestTempC,Strain Rate (s-1),Anneal Cooling Rate (degC/min),Arc Melting,HIP Time (h),Anneal Time (h),Anneal Temp (degC),Initial condition
2482,0.15907918152890926,0.17908117468017865,0.128865812352916,0.12565994667172847,0.021643736577857023,0.047077939899479324,0.09239899922751237,0.05793340495883607,0.1882598041025828,B2+Al3Zr5+Laves,800.0,0.0005,10.0,0,3,96.0,1400,Annealed
2483,0.1666620561080364,0.0627596939149805,0.028232269410362693,0.23106552063511915,0.12993217092173034,0.18868048033667603,0.024207049532997182,0.13826664931730742,0.030194109822790197,BCC,400.0,0.1,15.0,0,0,168.0,997,As-cast
2484,0.08909959098151846,0.21676110321787062,0.13836021697555748,0.0878247144343642,0.02301162207422774,0.14654435209466893,0.0815386141574623,0.21408441747662688,0.002775368587703363,2 BCC+Laves,1100.0,0.00015,4.2,1,4,2.0,1450,As-cast
2485,0.004756780896173926,0.16596050359063777,0.0005478997558807343,0.12819489733270764,0.1732010338969386,0.016826154530254843,0.046617623919496864,0.2529447897937984,0.21095031628411126,BCC+HCP,72.0,0.01,20.0,0,0,3.0,1300,As-cast
2486,0.018105846971886573,0.26377473428705317,0.014888856236837219,0.05988575226896138,0.014048854998593078,0.20141351984908631,0.19902661585050324,0.16859831944912304,0.06025750008795609,2 BCC+Laves,-153.0,0.001,15.0,1,1,20.0,1200,Annealed
2487,0.16053338942501474,0.025994304000950687,0.19017588181973868,0.08333711273460495,0.09103341742731218,0.008498173079546794,0.16916915359369242,0.07013902636393267,0.20111954155520684,2 BCC+laves,72.0,0.0005,100.0,0,4,5.0,1300,MA/SPS
2488,0.09296627368819588,0.14844148416755093,0.11069330710511484,0.06299856287061371,0.10385546392116092,0.14136339989557858,0.10421129265945635,0.09009986082458704,0.14537035486774164,B2+Al3Zr5+Laves,900.0,0.0002,20.0,0,1,20.0,1450,MA/SPS
2489,0.1728000430258916,0.07943659490707229,0.13475622248452745,0.1522193617785319,0.037951260521498394,0.14831870538642647,0.14503492921206568,0.11859652119658089,0.01088636148740543,3 BCC,-268.8,0.00015,15.0,0,0,2.0,300,Annealed
2490,0.018072193461813525,0.14877171036563513,0.1471670460561222,0.161768242141642,0.20161559888507585,0.034177345773845805,0.11764163690699427,0.1404962081031255,0.030290018305745767,BCC+MC,1000.0,0.00056,20.0,0,4,0.167,1400,As-cast
2491,0.07508643384220812,0.11709135586912242,0.14409633341596556,0.2035539026058489,0.040249031188648025,0.1617547698592267,0.08539720599216509,0.004614402973362087,0.16815656425345316,2 BCC,-103.0,0.000167,20.0,0,3,10.0,997,As-cast
2492,0.08621054671604368,0.220964950935996,0.024520099700118855,0.09602532047898082,0.017427837424180737,0.23393191055555776,0.12111322329608959,0.16341379982225676,0.036392311070775736,B2+Al3Zr5+Laves,100.0,0.0005,100.0,1,4,1.0,1300,Annealed
2493,0.07280073795373126,0.18154311073311136,0.2537604206501583,0.05970125843223607,0.07665345516266533,0.15328333852847315,0.05453669436912309,0.021655252088876645,0.12606573208162478,3 BCC,200.0,0.001,15.0,1,0,24.0,1200,Annealed  
2494,0.0893782445111621,0.23979137002056802,0.08738735688919065,0.10001394115708394,0.03907534329870003,0.021215855550202355,0.23661807212486288,0.0018514011787114089,0.1846684152695186,2 BCC+laves,1300.0,0.0005,15.0,1,3,19.0,1500,MA/SPS
2495,0.009845198393152423,0.16340456168732334,0.1037113363416108,0.12155299473298889,0.08171718017617585,0.207625467996422,0.06715683431530384,0.1181292004337334,0.12685722592328944,2 BCC+Laves,100.0,0.01,10.0,1,0,0.167,997,Annealed
2496,0.04268204304237105,0.1485618356132185,0.1856538903519419,0.13384081682461452,0.10243109776694116,0.11713001123792449,0.003990722650436531,0.1574411760573359,0.108268406455216,B2+Al3Zr5,900.0,0.00056,4.2,0,1,0.167,1250,MA/SPS
2497,0.13775768101436492,0.03182054709492592,0.16950521080119085,0.1500699888948255,0.0072824594628833695,0.17908222715748257,0.041945061981428604,0.15910154050719688,0.1234352830857013,BCC+Laves+M5Si3,1100.0,1e-05,20.0,1,2,0.167,700,Annealed  
2498,0.18078282211541183,0.05264262935497593,0.12356301949502416,0.1311580411895863,0.12659214811356942,0.10957063334357535,0.014626035210408323,0.08710993197130561,0.17395473920614304,BCC+B2,60.0,0.005,15.0,1,2,0.5,800,Annealed
2499,0.02761020363705378,0.15605040585640492,0.17467185187480713,0.0812985601529139,0.13657618659921075,0.16201930010562163,0.09130847533550081,0.0017448272174978407,0.16872018922098922,BCC+Laves+M5Si3,-268.8,0.000167,10.0,0,3,3.0,500,As-cast
2500,0.09171144611071393,0.2271651355418118,0.035484287612381295,0.13704310300015748,0.11244836394062549,0.1184850779167202,0.14331823897376633,0.008531355868510027,0.1258129910353134,BCC,-196.0,0.01,10.0,1,2,5.0,1500,MA/SPS
2501,0.1218683960100878,0.01774305924887047,0.007121855169391506,0.15049682929687855,0.10244890113384032,0.1779867426870464,0.20631085255615247,0.08212232136923434,0.13390104252849816,2 BCC+Laves,600.0,0.00056,100.0,1,3,20.0,997,As-cast
2502,0.027802937756164197,0.08433456133463625,0.05698349923775767,0.08965034151026254,0.22781211764106565,0.046788353394159564,0.06173368927461969,0.22129020965702778,0.18360429019430669,BCC+HCP,-268.8,0.01,100.0,0,1,168.0,25,Annealed
2503,0.009819410397869514,0.14129765853635992,0.025303526583326248,0.17963478336692051,0.20040060208323857,0.18514311645742904,0.05695886862157318,0.08838471624359347,0.11305731770968958,B2,800.0,0.0003,20.0,1,0,6.0,1000,As-cast
2504,0.15014309458085456,0.13212319771099654,0.09919949001095875,0.03814065297233351,0.14700462739135767,0.016624811680949154,0.17782509085195589,0.11850350446138243,0.12043553033921156,BCC+B2,1100.0,0.0001,4.2,0,0,6.0,1300,MA/SPS
2505,0.1578576043077272,0.14253616888209136,0.10985846787630262,0.10870703841970523,0.13411313375152595,0.05367729059277062,0.10784257512411556,0.04945850960386199,0.13594921144189936,2 BCC+laves,900.0,0.0001,10.0,1,2,4.0,700,Annealed
2506,0.15582166565047384,0.1564313539585735,0.04803795526242193,0.16040320014566162,0.15845041919977218,0.02618865267765237,0.06380321069386208,0.14347570992483835,0.08738783248674419,BCC+MC,700.0,0.0001,100.0,1,2,19.0,1250,As-cast
2507,0.023037836217251712,0.1859219683097109,0.05451614913822555,0.06020116993168625,0.1677230092724769,0.1254490165376255,0.12836095346084941,0.21722443383163886,0.037565463300534896,BCC+HCP,1400.0,0.0001,10.0,0,1,96.0,300,Annealed
2508,0.19880471976254271,0.054824033811049014,0.1421966416319179,0.07742890122781068,0.15612214755147197,0.09344326850225826,0.1373682610201782,0.07672455976893715,0.06308746672383404,2 BCC,1600.0,0.005,100.0,0,4,24.0,1100,MA/SPS
2509,0.10589494855282583,0.19889803142486348,0.07215690322072159,0.07936161841053448,0.03327803878165816,0.1574948921867924,0.08286072067913683,0.07240486118722916,0.19764998555623806,BCC+M55i3,900.0,0.0005,10.0,1,4,1.0,1100,Annealed
2510,0.2080882154502107,0.04648654359148566,0.04696710623347707,0.1334774523268432,0.061847752009126684,0.2306440255709415,0.058451874454826885,0.09051676448876794,0.12352026587432029,BCC+unknown,60.0,0.0005,20.0,1,2,10.0,900,Annealed
2511,0.08781569915337914,0.04218136840650511,0.10451583635229217,0.10752664259103026,0.041968603647059885,0.12147715960887592,0.14744805890536014,0.16773636504630715,0.1793302662891903,B2+Al3Zr5+Laves,900.0,0.001,20.0,0,2,2.0,1800,Annealed  
2512,0.11047364702545238,0.196103843038431,0.1882183410230076,0.06737587352398486,0.1545487024562309,0.09547660437849642,0.09652920901545375,0.05769895560728525,0.03357482393165775,B2,200.0,0.000167,100.0,0,1,0.5,1250,Annealed  
2513,0.08907732416486847,0.11869653288204564,0.17042933107703867,0.11989580815877184,0.06848145408258886,0.15542319902985524,0.18247745915919958,0.06831880270777992,0.0272000887378519,BCC+M55i3,200.0,0.001,10.0,1,3,6.0,1250,MA/SPS
2514,0.17270997358648216,0.20550944824642614,0.07455193258197344,0.15287290587116845,0.02629181152475313,0.08197859076807588,0.17201315440779935,0.08390879046488028,0.03016339254844111,B2+Al3Zr5,-103.0,1e-05,10.0,0,0,4.0,1450,Annealed  
2515,0.11673975695164793,0.04747543040436112,0.023252699420391536,0.19212996234511337,0.017928604611339074,0.1957100196592995,0.18983195852372825,0.138414693971284,0.07851687411283535,B2,900.0,0.0002,20.0,0,0,168.0,1200,Annealed
2516,0.09096451080028596,0.1634165115321989,0.180249085167742,0.11534059744601055,0.13135926496512368,0.12524236033429392,0.07704701699393418,0.10479453428645771,0.011586118473953032,2 BCC+Laves,-103.0,0.0001,100.0,0,0,168.0,25,As-cast
2517,0.22385428617120567,0.0032601253059721495,0.03833165229910945,0.15997634770344663,0.08412874788519013,0.07977275827600937,0.23187806463267782,0.053133070972515635,0.12566494675387319,3 BCC,600.0,0.0005,4.2,1,1,20.0,1500,Annealed  
2518,0.06626644630197626,0.16801983050280025,0.1500186728717193,0.17319313259364078,0.03973312205329854,0.15092833640300962,0.025247908295778252,0.17816606758196232,0.04842648339581462,BCC,1100.0,0.01,20.0,1,3,24.0,1250,As-cast
2519,0.20129205822941307,0.21768748807556929,0.18700506040485895,0.016916539040648798,0.09850905590298635,0.19792662448099296,0.045762105195958365,0.0191371188722781,0.01576394979729409,BCC+unknown,200.0,0.00056,4.2,0,3,4.0,1800,Annealed  
2520,0.05771559962241236,0.10047348430194901,0.06687527404400821,0.1928310753562177,0.18541756561783587,0.09716433693103695,0.039764981085700736,0.1508102943281804,0.10894738871265885,BCC+unknown,600.0,0.0001,100.0,0,0,10.0,800,Annealed  
2521,0.013019171710633973,0.2198590714405764,0.0062370273480763985,0.1433888761213332,0.06611994949852916,0.11704710899839979,0.07595329045700998,0.18819531339124487,0.17018019103419632,B2+Al3Zr5+Laves,25.0,0.00015,100.0,1,2,192.0,1800,Annealed
2522,0.0640506768924847,0.17289049668286804,0.056410445874857905,0.16797657489269804,0.07282684308136676,0.16113840031167656,0.03049662123016684,0.1025281197011522,0.17168182133272886,2 BCC,1300.0,0.00056,4.2,1,2,3.0,1100,As-cast
2523,0.10762875443190612,0.07384230768685607,0.08631236239819313,0.14733236424510202,0.12133774175662462,0.12488029342638371,0.12035114744944019,0.05740978061387808,0.16090524799161587,BCC+Laves+M5Si3,1100.0,0.0005,20.0,1,4,1.0,1800,Annealed  
2524,0.1630761592680061,0.10185418759883423,0.10605049209510192,0.14747545636722464,0.012250668893050267,0.01635338415033557,0.16449583480116023,0.10900388884290033,0.17943992798338673,B2+Al3Zr5+Laves,-196.0,0.00015,4.2,0,2,0.0,900,Annealed
2525,0.15183040596006844,0.042745696328772974,0.014913210919565661,0.08641455688140096,0.12612279047297087,0.10549204235914877,0.004936855812391421,0.0764442578475135,0.39110018341816727,BCC+laves+M5Si3,1200.0,0.0003,10.0,0,1,4.0,1400,As-cast
2526,0.17636954814203962,0.18499465368533918,0.08092092346875833,0.17167809754937036,0.1524469828900451,0.014494183986736579,0.06675359410160471,0.12317377031031006,0.029168245865795996,B2+Al3Zr5,600.0,0.00056,20.0,1,2,96.0,300,As-cast
2527,0.008942127188735896,0.0831250301788122,0.1518608368258595,0.23703105052727844,0.16939976869354084,0.13966519003617306,0.1095599723778791,0.009350873927165416,0.09106515024455565,BCC+HCP,72.0,0.001,10.0,0,3,20.0,1450,Annealed
2528,0.09598562197622688,0.17722528830553388,0.11842154658447501,0.04043209571714297,0.1898061843808579,0.03265186172943159,0.11787377696149541,0.10551552797523443,0.12208809636960202,BCC+HCP,100.0,0.0002,15.0,1,2,3.0,800,MA/SPS
2529,0.11672819146835767,0.03464520509162904,0.1540177994814631,0.1406656670243875,0.01930930606925706,0.03079331444561701,0.15021171225468496,0.15152274769083665,0.20210605647376698,3 BCC,1200.0,0.0005,10.0,0,2,3.0,1300,Annealed
2530,0.11698884085065571,0.06206380515295011,0.14983892786868958,0.09079370335386087,0.08842980905565312,0.16700029125821209,0.0944270017721929,0.1754161819846573,0.055041438703128324,3 BCC,-196.0,0.01,4.2,1,2,4.0,1250,As-cast
2531,0.11782135680527815,0.17469036268869104,0.09831718095878447,0.13288416782804566,0.1260139139587059,0.030456177624442953,0.14304851782881403,0.05268359828854411,0.12408472401869364,BCC+HCP,1200.0,0.1,100.0,0,4,96.0,1300,Annealed  
2532,0.11514717097517786,0.13764904086988985,0.14233109173776662,0.018312561197552348,0.17783007738188988,0.11251523961818949,0.16842234870498615,0.04574279952097191,0.08204966999357585,2 BCC+HCP,25.0,0.000167,20.0,1,2,0.0,900,As-cast
2533,0.143469966604525,0.06594735526989892,0.09559817823148795,0.15799190025123208,0.16685648094284128,0.022095784661428326,0.2308525345925712,0.037426886863057736,0.07976091258295752,BCC+Laves+M5Si3,200.0,0.001,4.2,0,3,19.0,1250,Annealed
2534,0.05244353214687032,0.09217325530380412,0.0988546949216874,0.1622885779587611,0.12874843108084968,0.18047753980474648,0.08718863996828732,0.05975393181843284,0.13807139699656065,BCC+MC,25.0,0.0003,20.0,0,3,96.0,1800,MA/SPS
2535,0.06553686584205447,0.09834214286222302,0.1937564067993939,0.15504312814006432,0.022558823179806706,0.2042325968646701,0.020032428130230474,0.10396654924106713,0.13653105894048986,BCC+Laves,25.0,0.00056,15.0,0,0,1.0,900,MA/SPS
2536,0.07154816915782498,0.07184314113322708,0.14293117896073285,0.2089927838502311,0.08568270878985955,0.12198198873448145,0.17891648245213132,0.01951711529020674,0.09858643163130502,BCC,1100.0,0.00015,20.0,1,4,4.0,1400,As-cast
2537,0.17580499159032834,0.11047392068335064,0.2261190644201673,0.058188825232263514,0.0861411926962851,0.1956070167535287,0.03243702613683457,0.08437582504918745,0.030852137438054365,2 BCC+laves,1000.0,0.01,100.0,1,4,19.0,700,As-cast
2538,0.1529770397015509,0.04450027875659144,0.13510340203850443,0.06740567652463496,0.2027780560851322,0.19457365975276428,0.14199563099644985,0.03428720644226631,0.026379049702105656,BCC+MC,1200.0,0.1,100.0,1,4,0.167,1450,As-cast
2539,0.1957351966846277,0.0914264311456356,0.15573725484920195,0.0842789703456218,0.05733716595682394,0.206864173054328,0.044940645172962916,0.1379447145338883,0.025735448256909873,2 BCC+HCP,-43.0,0.00056,20.0,1,2,2.0,1500,Annealed
2540,0.18122652443162365,0.060150252131650005,0.17236552528184187,0.17846913521180152,0.10731894494464654,0.06635079759542013,0.17625783445681628,0.04740440780803176,0.010456578138168068,3 BCC,-196.0,0.0001,20.0,1,4,96.0,300,Annealed
2541,0.088194608400669,0.17366444450046398,0.22429115543794026,0.01933834724297225,0.08427479143543187,0.1293986769836384,0.009059681413389893,0.15471857310796128,0.11705972147753302,BCC+laves+M5Si3,400.0,0.001,100.0,1,0,0.0,900,MA/SPS
2542,0.06276138457574491,0.14816528718150695,0.12697963070810847,0.07651493492897847,0.13180925984930797,0.07556743130067539,0.18960651844823356,0.033375152373238896,0.15522040063420542,BCC+unknown,200.0,0.00015,100.0,1,1,0.167,1300,Annealed  
2543,0.012974578436285758,0.14645395461829702,0.135719770657373,0.12258450659609697,0.14394136969856397,0.06971460742661666,0.19175445870822938,0.04342779328454707,0.1334289605739901,B2+Al3Zr5,1300.0,0.005,15.0,0,4,168.0,1200,MA/SPS
2544,0.048459914079479124,0.12604542371285726,0.08693238827070814,0.11999645037080106,0.15950932512091484,0.1891181057477572,0.08388925204132887,0.170826270111203,0.015222870544950374,BCC+HCP,1300.0,0.00015,15.0,1,2,0.167,900,MA/SPS
2545,0.09302983598317417,0.05510156029938021,0.009945872515100549,0.050454053517011224,0.10117037364427317,0.21178077674953266,0.2043075977083315,0.1742109725126285,0.09999895707056793,BCC+HCP,300.0,0.00056,4.2,0,3,6.0,1100,Annealed
2546,0.11905937183809327,0.163956735310845,0.047369320052901474,0.15025491460864862,0.14164343536832597,0.1043852427084459,0.09262600373064364,0.14059211030427723,0.04011286607781879,B2+Al3Zr5,-153.0,0.001,100.0,0,3,6.0,700,As-cast
2547,0.19878993230972275,0.03835548641065932,0.062491446513002584,0.020911293926660433,0.15217189215290253,0.1215932636844347,0.07843701946473496,0.1828474589175511,0.14440220662033157,2 BCC+HCP,1200.0,1e-05,4.2,1,4,5.0,1800,As-cast
2548,0.17971258468079807,0.036031096699391564,0.1442957448482736,0.06196362430521769,0.10819019753191517,0.14998753020800576,0.1642875124510472,0.006016943658675066,0.1495147656166757,BCC+MC,1400.0,0.0005,20.0,0,1,19.0,1800,Annealed  
2549,0.05530623024545198,0.01672885242268972,0.0783502687506153,0.18897732243832077,0.01266293099805301,0.27245364746372336,0.05186387934155475,0.1604681864358653,0.16318868190372585,BCC+HCP,700.0,0.005,20.0,0,3,168.0,1450,MA/SPS
2550,0.16180704335845336,0.14405229680144221,0.007842703623360713,0.12230074385112304,0.07521252360162786,0.15229576771862063,0.11999720152229668,0.04207687448625781,0.1744148450368176,B2,-268.8,0.0002,4.2,1,1,1.0,1500,Annealed
2551,0.13812872470517099,0.07297526607364974,0.23618790413433915,0.060212607327261455,0.002152625751988193,0.14062335279397,0.015839033802147656,0.261562511107602,0.07231797430387082,BCC,25.0,0.0003,100.0,1,2,5.0,700,MA/SPS
2552,0.17751131805538073,0.16044826528829292,0.1800559895044029,0.007892246288280506,0.10110486620212354,0.03404149129871073,0.15160168145143188,0.11947604623940049,0.06786809567197623,BCC+MC,-196.0,0.0005,4.2,1,4,96.0,1100,Annealed  
2553,0.04447190217213273,0.058502342774798495,0.016537876536351765,0.15629984857584783,0.10018343667855137,0.11494794949494015,0.17014803318140959,0.08431647497746898,0.254592135608499,BCC+unknown,-43.0,0.00056,10.0,0,2,1.0,1100,Annealed
2554,0.0983259945233375,0.06245539423792138,0.23813540650573897,0.04378690568614096,0.19384273139375088,0.24083116703912194,0.1168555286026887,0.0027378477025428376,0.003029024308756731,2 BCC+HCP,700.0,0.0005,20.0,1,4,0.5,1500,Annealed  
2555,0.1425383522464972,0.15086081675947413,0.147262333988094,0.09234637554984376,0.15222572761649394,0.15614683554215222,0.09118196998783303,0.030212541273032443,0.037225047036579376,BCC+unknown,1600.0,0.000167,20.0,0,2,6.0,1450,Annealed
2556,0.1335660266351023,0.049499803620271544,0.013424216002100853,0.04055687840188793,0.1436847226735053,0.0824941047085503,0.18266247945915842,0.15208996038153064,0.20202180811789275,BCC,-153.0,0.005,15.0,0,4,192.0,1300,MA/SPS
2557,0.2073919439063787,0.19411423908980596,0.06902958081927335,0.046165937455893966,0.1528885073527838,0.13080851310218286,0.07395338798008438,0.0485794159204353,0.07706847437316161,3 BCC,100.0,0.0001,10.0,1,1,24.0,1250,Annealed  
2558,0.004400536459897931,0.1385289201624966,0.14019087658090124,0.2347755577807917,0.11019859287956472,0.06473218969681031,0.05539215647459235,0.14466265111484813,0.10711851885009703,3 BCC,200.0,0.1,100.0,1,0,10.0,1300,MA/SPS
2559,0.09516327966777048,0.12400758762143678,0.17763102680250276,0.16935515691770447,0.0745973205418971,0.0637816473691102,0.04614615014267588,0.07606560764393713,0.1732522232929651,BCC+MC,1200.0,0.005,4.2,0,1,192.0,25,As-cast
2560,0.0027364079910471083,0.09041240830421482,0.13829304085300576,0.05561623751579496,0.18248179665801983,0.17267622100905905,0.034143423028142085,0.1799094427275805,0.14373102191313583,B2+Al3Zr5+Laves,60.0,1e-05,10.0,0,0,6.0,900,As-cast
